match,id,P11806,name,autoq,wikidata_company_name,desc,total_score,name_match_subscore,common_media_subscore,tmdb_media_count,wikidata_media_count,common_media_count
PROBABLY,24356,24356,Tomboy Films,Q98210833,Tomboy Films,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,4,1,1
PROBABLY,48424,48424,Rembrandt Films,Q7311576,Rembrandt Films,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,25,5,5
PROBABLY,8333,8333,Jetlag Productions,Q6189091,Jetlag Productions,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,23,2,2
PROBABLY,89590,89590,Super Deluxe,Q7642290,Super Deluxe,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,12,2,2
PROBABLY,149,149,FOZ,Q107620618,Foz,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,13,1,1
PROBABLY,150,150,Headforce Ltd.,Q78992111,Headforce Ltd.,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,1,1,1
PROBABLY,58268,58268,Artland,Q2296711,Artland,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,25,6,6
PROBABLY,8906,8906,Monkey Pack Films,Q3321009,Monkey Pack Films,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,10,1,1
PROBABLY,88441,88441,SO Studios,Q45313638,SO Studios,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,1,1,1
PROBABLY,66728,66728,Rajshri Productions,Q2723181,Rajshri Productions,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,31,5,5
PROBABLY,155,155,Nimbus Film,Q117555,Nimbus Film,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,80,12,12
PROBABLY,29062,29062,Final Cut for Real,Q8563183,Final Cut for Real,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,74,3,3
PROBABLY,8912,8912,Oakhurst Productions,Q7073917,Oakhurst Productions,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,4,3,3
PROBABLY,8924,8924,Rabbit Bandini Productions,Q21178818,Rabbit Bandini Productions,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,33,6,6
PROBABLY,112962,112962,Fever Media,Q5446077,Fever Media,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,1,1,1
PROBABLY,112965,112965,Anša Epnera studija AVE,Q102487659,Anša Epnera studija AVE,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,17,1,1
PROBABLY,164,164,Rhombus Media,Q24191919,Rhombus Media,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,53,3,3
PROBABLY,167,167,Deblokada,Q80175199,Deblokada,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,9,2,2
PROBABLY,8940,8940,CL Productions,Q112166726,CL Productions,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,27,2,2
PROBABLY,169,169,Noirfilm,Q80175359,noirfilm,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,1,1,1
PROBABLY,8237,8237,GMA Films,Q5513711,GMA Films,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,64,9,9
PROBABLY,128712,128712,IndieMan Productions,Q72366190,IndieMan Productions,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,1,2,1
PROBABLY,175,175,Caravan Pictures,Q2714773,Caravan Pictures,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,28,22,22
PROBABLY,182,182,JVC,Q215901,JVC,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,39,2,2
PROBABLY,8988,8988,Duea Film,Q107168451,Duea Film,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,33,1,1
PROBABLY,8997,8997,SBS Productions,Q116733127,SBS Productions,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,38,1,1
PROBABLY,88301,88301,Future Film Factory International,Q28961506,Future Film Factory International,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,1,1,1
PROBABLY,189349,189349,Mezhrabpom-Rus,Q4288857,Mezhrabpom-Rus,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,1,17,1
PROBABLY,9011,9011,Toloda,Q15242318,Toloda,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,6,1,1
PROBABLY,8186,8186,Bliss Media,Q48968500,Bliss Media,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,5,2,2
PROBABLY,9015,9015,Worldview Entertainment,Q8036757,Worldview Entertainment,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,23,8,8
PROBABLY,9019,9019,Double Hope Films,Q5299810,Double Hope Films,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,2,1,1
PROBABLY,112647,112647,Siren Pictures,Q116766736,Siren Pictures,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,4,2,2
PROBABLY,164283,164283,Bangladesh Film Development Corporation,Q28223568,Bangladesh Film Development Corporation,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,14,2,2
PROBABLY,24306,24306,Rinkel Film,Q108218788,Rinkel Film,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,21,1,1
PROBABLY,9053,9053,Ouille Productions,Q3358133,Ouille Productions,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,8,1,1
PROBABLY,89913,89913,Bridgegate Pictures,Q28403495,Bridgegate Pictures,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,3,1,1
PROBABLY,9083,9083,Staragara,Q108132272,Staragara,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,29,1,1
PROBABLY,89969,89969,One Fine Day Films,Q62665475,One Fine Day Films,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,6,1,1
PROBABLY,48054,48054,Fenno-Filmi,Q3916353,Fenno-Filmi,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,19,1,1
PROBABLY,9094,9094,A.Gi.Di.,Q101123842,A.GI.DI.,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,10,1,1
PROBABLY,29506,29506,Matchbox Pictures,Q19875400,Matchbox Pictures,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,33,3,3
PROBABLY,90125,90125,STAR SANDS,Q110620827,STAR SANDS,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,14,1,1
PROBABLY,50032,50032,Skybound Entertainment,Q7537603,Skybound Entertainment,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,13,3,3
PROBABLY,128816,128816,Pictak Cie,Q18388485,Pictak Cie,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,1,1,1
PROBABLY,112645,112645,Charybdis Pictures,Q111826567,Charybdis Pictures,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,5,3,3
PROBABLY,50051,50051,Tramontana,Q11704689,Tramontana,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,1,1,1
PROBABLY,164694,164694,BAO Publishing,Q3631698,BAO Publishing,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,2,1,1
PROBABLY,19842,19842,Indigo Filmproduktion,Q105699228,Indigo Filmproduktion,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,1,1,1
PROBABLY,20353,20353,Granada Entertainment,Q26742068,Granada Entertainment,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,13,1,1
PROBABLY,242,242,GF Studios,Q107934605,GF Studios,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,8,1,1
PROBABLY,243,243,CB Films,Q98056205,CB Films,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,18,1,1
PROBABLY,245,245,Cowboy Films,Q107600407,Cowboy Films,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,14,1,1
PROBABLY,19840,19840,Wallonie Image Production,Q3565520,Wallonie Image Production,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,19,1,1
PROBABLY,67007,67007,Nova Film,Q108168972,Nova Film,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,7,1,1
PROBABLY,248,248,Impact Pictures,Q43082788,Impact Pictures,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,21,1,1
PROBABLY,8095,8095,Merseyside Film Production Fund,Q78157042,Merseyside Film Production Fund,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,4,1,1
